Year,Lower Bound,Single,Married Filing Seperately,Married Filing Jointly,Head of Household
1920,2673274.6113989637,0.68,0.68,0.68,0.68
1920,4009911.9170984454,0.71,0.71,0.71,0.71
1920,6683186.528497409,0.72,0.72,0.72,0.72
1920,13366373.056994818,0.73,0.73,0.73,0.73
1921,0.0,0.04,0.04,0.04,0.04
1921,54309.68421052631,0.08,0.08,0.08,0.08
1921,67887.1052631579,0.09,0.09,0.09,0.09
1921,81464.52631578948,0.1,0.1,0.1,0.1
1921,108619.36842105263,0.11,0.11,0.11,0.11
1921,135774.2105263158,0.12,0.12,0.12,0.12
1921,162929.05263157896,0.13,0.13,0.13,0.13
1921,190083.8947368421,0.14,0.14,0.14,0.14
1921,217238.73684210525,0.15,0.15,0.15,0.15
1921,244393.57894736843,0.16,0.16,0.16,0.16
1921,271548.4210526316,0.17,0.17,0.17,0.17
1921,298703.2631578947,0.18,0.18,0.18,0.18
1921,325858.1052631579,0.19,0.19,0.19,0.19
1921,353012.94736842107,0.2,0.2,0.2,0.2
1921,380167.7894736842,0.21,0.21,0.21,0.21
1921,407322.63157894736,0.22,0.22,0.22,0.22
1921,434477.4736842105,0.23,0.23,0.23,0.23
1921,461632.3157894737,0.24,0.24,0.24,0.24
1921,488787.15789473685,0.25,0.25,0.25,0.25
1921,515942.0,0.26,0.26,0.26,0.26
1921,543096.8421052631,0.27,0.27,0.27,0.27
1921,570251.6842105263,0.28,0.28,0.28,0.28
1921,597406.5263157894,0.29,0.29,0.29,0.29
1921,624561.3684210526,0.3,0.3,0.3,0.3
1921,651716.2105263158,0.31,0.31,0.31,0.31
1921,678871.052631579,0.32,0.32,0.32,0.32
1921,706025.8947368421,0.33,0.33,0.33,0.33
1921,733180.7368421053,0.34,0.34,0.34,0.34
1921,760335.5789473684,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1921,787490.4210526316,0.36,0.36,0.36,0.36
1921,814645.2631578947,0.37,0.37,0.37,0.37
1921,841800.1052631579,0.38,0.38,0.38,0.38
1921,868954.947368421,0.39,0.39,0.39,0.39
1921,896109.7894736842,0.4,0.4,0.4,0.4
1921,923264.6315789474,0.41,0.41,0.41,0.41
1921,950419.4736842106,0.42,0.42,0.42,0.42
1921,977574.3157894737,0.43,0.43,0.43,0.43
1921,1004729.1578947369,0.44,0.44,0.44,0.44
1921,1031884.0,0.45,0.45,0.45,0.45
1921,1059038.8421052631,0.46,0.46,0.46,0.46
1921,1086193.6842105263,0.47,0.47,0.47,0.47
1921,1113348.5263157894,0.48,0.48,0.48,0.48
1921,1140503.3684210526,0.49,0.49,0.49,0.49
1921,1167658.2105263157,0.5,0.5,0.5,0.5
1921,1194813.0526315789,0.51,0.51,0.51,0.51
1921,1221967.894736842,0.52,0.52,0.52,0.52
1921,1249122.7368421052,0.53,0.53,0.53,0.53
1921,1276277.5789473683,0.54,0.54,0.54,0.54
1921,1303432.4210526317,0.55,0.55,0.55,0.55
1921,1330587.2631578948,0.56,0.56,0.56,0.56
1921,1357742.105263158,0.6,0.6,0.6,0.6
1921,2036613.1578947369,0.64,0.64,0.64,0.64
1921,2715484.210526316,0.68,0.68,0.68,0.68
1921,4073226.3157894737,0.71,0.71,0.71,0.71
1921,6788710.52631579,0.72,0.72,0.72,0.72
1921,13577421.05263158,0.73,0.73,0.73,0.73
1922,0.0,0.04,0.04,0.04,0.04
1922,61058.22485207101,0.08,0.08,0.08,0.08
1922,91587.33727810651,0.09,0.09,0.09,0.09
1922,152645.56213017754,0.1,0.1,0.1,0.1
1922,183174.67455621302,0.11,0.11,0.11,0.11
1922,213703.78698224854,0.12,0.12,0.12,0.12
1922,244232.89940828405,0.13,0.13,0.13,0.13
1922,274762.01183431956,0.14,0.14,0.14,0.14
1922,305291.1242603551,0.16,0.16,0.16,0.16
1922,335820.23668639053,0.17,0.17,0.17,0.17
1922,366349.34911242605,0.18,0.18,0.18,0.18
1922,396878.46153846156,0.19,0.19,0.19,0.19
1922,427407.5739644971,0.2,0.2,0.2,0.2
1922,457936.6863905326,0.21,0.21,0.21,0.21
1922,488465.7988165681,0.23,0.23,0.23,0.23
1922,549524.0236686391,0.24,0.24,0.24,0.24
1922,580053.1360946746,0.25,0.25,0.25,0.25
1922,610582.2485207102,0.26,0.26,0.26,0.26
1922,641111.3609467456,0.27,0.27,0.27,0.27
1922,671640.4733727811,0.28,0.28,0.28,0.28
1922,702169.5857988166,0.29,0.29,0.29,0.29
1922,732698.6982248521,0.3,0.3,0.3,0.3
1922,763227.8106508877,0.31,0.31,0.31,0.31
1922,793756.9230769231,0.32,0.32,0.32,0.32
1922,824286.0355029587,0.33,0.33,0.33,0.33
1922,854815.1479289941,0.34,0.34,0.34,0.34
1922,885344.2603550296,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1922,915873.3727810652,0.36,0.36,0.36,0.36
1922,946402.4852071006,0.37,0.37,0.37,0.37
1922,976931.5976331362,0.38,0.38,0.38,0.38
1922,1007460.7100591717,0.39,0.39,0.39,0.39
1922,1037989.8224852072,0.4,0.4,0.4,0.4
1922,1068518.9349112427,0.41,0.41,0.41,0.41
1922,1099048.0473372783,0.42,0.42,0.42,0.42
1922,1129577.1597633136,0.43,0.43,0.43,0.43
1922,1160106.2721893492,0.44,0.44,0.44,0.44
1922,1190635.3846153847,0.45,0.45,0.45,0.45
1922,1221164.4970414203,0.46,0.46,0.46,0.46
1922,1251693.6094674557,0.47,0.47,0.47,0.47
1922,1282222.7218934912,0.48,0.48,0.48,0.48
1922,1312751.8343195268,0.49,0.49,0.49,0.49
1922,1343280.9467455621,0.5,0.5,0.5,0.5
1922,1373810.0591715977,0.51,0.51,0.51,0.51
1922,1404339.1715976333,0.52,0.52,0.52,0.52
1922,1434868.2840236688,0.53,0.53,0.53,0.53
1922,1465397.3964497042,0.54,0.54,0.54,0.54
1922,1495926.5088757398,0.55,0.55,0.55,0.55
1922,1526455.6213017753,0.56,0.56,0.56,0.56
1922,2289683.4319526628,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1922,3052911.2426035507,0.58,0.58,0.58,0.58
1923,0.0,0.04,0.04,0.04,0.04
1923,61421.666666666664,0.08,0.08,0.08,0.08
1923,92132.5,0.09,0.09,0.09,0.09
1923,153554.16666666666,0.1,0.1,0.1,0.1
1923,184265.0,0.11,0.11,0.11,0.11
1923,214975.8333333333,0.12,0.12,0.12,0.12
1923,245686.66666666666,0.13,0.13,0.13,0.13
1923,276397.5,0.14,0.14,0.14,0.14
1923,307108.3333333333,0.16,0.16,0.16,0.16
1923,337819.1666666666,0.17,0.17,0.17,0.17
1923,368530.0,0.18,0.18,0.18,0.18
1923,399240.8333333333,0.19,0.19,0.19,0.19
1923,429951.6666666666,0.2,0.2,0.2,0.2
1923,460662.5,0.21,0.21,0.21,0.21
1923,491373.3333333333,0.23,0.23,0.23,0.23
1923,552795.0,0.24,0.24,0.24,0.24
1923,583505.8333333333,0.25,0.25,0.25,0.25
1923,614216.6666666666,0.26,0.26,0.26,0.26
1923,644927.5,0.27,0.27,0.27,0.27
1923,675638.3333333333,0.28,0.28,0.28,0.28
1923,706349.1666666666,0.29,0.29,0.29,0.29
1923,737060.0,0.3,0.3,0.3,0.3
1923,767770.8333333333,0.31,0.31,0.31,0.31
1923,798481.6666666666,0.32,0.32,0.32,0.32
1923,829192.5,0.33,0.33,0.33,0.33
1923,859903.3333333333,0.34,0.34,0.34,0.34
1923,890614.1666666666,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1923,921325.0,0.36,0.36,0.36,0.36
1923,952035.8333333333,0.37,0.37,0.37,0.37
1923,982746.6666666666,0.38,0.38,0.38,0.38
1923,1013457.5,0.39,0.39,0.39,0.39
1923,1044168.3333333333,0.4,0.4,0.4,0.4
1923,1074879.1666666665,0.41,0.41,0.41,0.41
1923,1105590.0,0.42,0.42,0.42,0.42
1923,1136300.8333333333,0.43,0.43,0.43,0.43
1923,1167011.6666666665,0.44,0.44,0.44,0.44
1923,1197722.5,0.45,0.45,0.45,0.45
1923,1228433.3333333333,0.46,0.46,0.46,0.46
1923,1259144.1666666665,0.47,0.47,0.47,0.47
1923,1289855.0,0.48,0.48,0.48,0.48
1923,1320565.8333333333,0.49,0.49,0.49,0.49
1923,1351276.6666666665,0.5,0.5,0.5,0.5
1923,1381987.5,0.51,0.51,0.51,0.51
1923,1412698.3333333333,0.52,0.52,0.52,0.52
1923,1443409.1666666665,0.53,0.53,0.53,0.53
1923,1474120.0,0.54,0.54,0.54,0.54
1923,1504830.8333333333,0.55,0.55,0.55,0.55
1923,1535541.6666666665,0.56,0.56,0.56,0.56
1923,2303312.5,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1923,3071083.333333333,0.58,0.58,0.58,0.58
1924,0.0,0.02,0.02,0.02,0.02
1924,59646.473988439306,0.04,0.04,0.04,0.04
1924,119292.94797687861,0.06,0.06,0.06,0.06
1924,149116.18497109826,0.07,0.07,0.07,0.07
1924,208762.65895953757,0.08,0.08,0.08,0.08
1924,238585.89595375722,0.09,0.09,0.09,0.09
1924,268409.1329479769,0.1,0.1,0.1,0.1
1924,298232.3699421965,0.11,0.11,0.11,0.11
1924,328055.6069364162,0.12,0.12,0.12,0.12
1924,357878.84393063583,0.13,0.13,0.13,0.13
1924,387702.0809248555,0.14,0.14,0.14,0.14
1924,417525.31791907514,0.15,0.15,0.15,0.15
1924,447348.5549132948,0.16,0.16,0.16,0.16
1924,506995.0289017341,0.17,0.17,0.17,0.17
1924,536818.2658959538,0.18,0.18,0.18,0.18
1924,566641.5028901733,0.19,0.19,0.19,0.19
1924,626287.9768786127,0.2,0.2,0.2,0.2
1924,656111.2138728324,0.21,0.21,0.21,0.21
1924,685934.450867052,0.22,0.22,0.22,0.22
1924,715757.6878612717,0.23,0.23,0.23,0.23
1924,745580.9248554913,0.24,0.24,0.24,0.24
1924,775404.161849711,0.25,0.25,0.25,0.25
1924,835050.6358381503,0.26,0.26,0.26,0.26
1924,864873.8728323699,0.27,0.27,0.27,0.27
1924,924520.3468208092,0.28,0.28,0.28,0.28
1924,954343.5838150289,0.29,0.29,0.29,0.29
1924,984166.8208092485,0.3,0.3,0.3,0.3
1924,1013990.0578034682,0.31,0.31,0.31,0.31
1924,1043813.2947976878,0.32,0.32,0.32,0.32
1924,1103459.7687861272,0.33,0.33,0.33,0.33
1924,1133283.0057803467,0.34,0.34,0.34,0.34
1924,1192929.479768786,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1924,1222752.7167630058,0.36,0.36,0.36,0.36
1924,1252575.9537572253,0.37,0.37,0.37,0.37
1924,1312222.4277456647,0.38,0.38,0.38,0.38
1924,1342045.6647398844,0.39,0.39,0.39,0.39
1924,1371868.901734104,0.4,0.4,0.4,0.4
1924,1401692.1387283236,0.41,0.41,0.41,0.41
1924,1431515.3757225433,0.42,0.42,0.42,0.42
1924,1491161.8497109825,0.43,0.43,0.43,0.43
1924,2982323.699421965,0.44,0.44,0.44,0.44
1924,4473485.549132948,0.45,0.45,0.45,0.45
1924,7455809.248554913,0.46,0.46,0.46,0.46
1925,0.0,0.015,0.015,0.015,0.015
1925,59646.473988439306,0.03,0.03,0.03,0.03
1925,119292.94797687861,0.05,0.05,0.05,0.05
1925,149116.18497109826,0.06,0.06,0.06,0.06
1925,208762.65895953757,0.07,0.07,0.07,0.07
1925,238585.89595375722,0.08,0.08,0.08,0.08
1925,268409.1329479769,0.09,0.09,0.09,0.09
1925,298232.3699421965,0.1,0.1,0.1,0.1
1925,328055.6069364162,0.11,0.11,0.11,0.11
1925,357878.84393063583,0.12,0.12,0.12,0.12
1925,417525.31791907514,0.13,0.13,0.13,0.13
1925,477171.79190751445,0.14,0.14,0.14,0.14
1925,536818.2658959538,0.15,0.15,0.15,0.15
1925,596464.739884393,0.16,0.16,0.16,0.16
1925,656111.2138728324,0.17,0.17,0.17,0.17
1925,715757.6878612717,0.18,0.18,0.18,0.18
1925,775404.161849711,0.19,0.19,0.19,0.19
1925,835050.6358381503,0.2,0.2,0.2,0.2
1925,894697.1098265896,0.21,0.21,0.21,0.21
1925,954343.5838150289,0.22,0.22,0.22,0.22
1925,1043813.2947976878,0.23,0.23,0.23,0.23
1925,1192929.479768786,0.24,0.24,0.24,0.24
1925,1491161.8497109825,0.25,0.25,0.25,0.25
1926,0.0,0.015,0.015,0.015,0.015
1926,57647.15083798883,0.03,0.03,0.03,0.03
1926,115294.30167597767,0.05,0.05,0.05,0.05
1926,144117.8770949721,0.06,0.06,0.06,0.06
1926,201765.02793296092,0.07,0.07,0.07,0.07
1926,230588.60335195533,0.08,0.08,0.08,0.08
1926,259412.17877094974,0.09,0.09,0.09,0.09
1926,288235.7541899442,0.1,0.1,0.1,0.1
1926,317059.3296089386,0.11,0.11,0.11,0.11
1926,345882.905027933,0.12,0.12,0.12,0.12
1926,403530.05586592184,0.13,0.13,0.13,0.13
1926,461177.20670391066,0.14,0.14,0.14,0.14
1926,518824.3575418995,0.15,0.15,0.15,0.15
1926,576471.5083798884,0.16,0.16,0.16,0.16
1926,634118.6592178772,0.17,0.17,0.17,0.17
1926,691765.810055866,0.18,0.18,0.18,0.18
1926,749412.9608938548,0.19,0.19,0.19,0.19
1926,807060.1117318437,0.2,0.2,0.2,0.2
1926,864707.2625698325,0.21,0.21,0.21,0.21
1926,922354.4134078213,0.22,0.22,0.22,0.22
1926,1008825.1396648046,0.23,0.23,0.23,0.23
1926,1152943.0167597767,0.24,0.24,0.24,0.24
1926,1441178.7709497209,0.25,0.25,0.25,0.25
1927,0.0,0.015,0.015,0.015,0.015
1927,58964.8,0.03,0.03,0.03,0.03
1927,117929.6,0.05,0.05,0.05,0.05
1927,147412.0,0.06,0.06,0.06,0.06
1927,206376.8,0.07,0.07,0.07,0.07
1927,235859.2,0.08,0.08,0.08,0.08
1927,265341.6,0.09,0.09,0.09,0.09
1927,294824.0,0.1,0.1,0.1,0.1
1927,324306.4,0.11,0.11,0.11,0.11
1927,353788.8,0.12,0.12,0.12,0.12
1927,412753.6,0.13,0.13,0.13,0.13
1927,471718.4,0.14,0.14,0.14,0.14
1927,530683.2,0.15,0.15,0.15,0.15
1927,589648.0,0.16,0.16,0.16,0.16
1927,648612.8,0.17,0.17,0.17,0.17
1927,707577.6,0.18,0.18,0.18,0.18
1927,766542.4,0.19,0.19,0.19,0.19
1927,825507.2,0.2,0.2,0.2,0.2
1927,884472.0,0.21,0.21,0.21,0.21
1927,943436.8,0.22,0.22,0.22,0.22
1927,1031884.0,0.23,0.23,0.23,0.23
1927,1179296.0,0.24,0.24,0.24,0.24
1927,1474120.0,0.25,0.25,0.25,0.25
1928,0.0,0.015,0.015,0.015,0.015
1928,59646.473988439306,0.03,0.03,0.03,0.03
1928,119292.94797687861,0.05,0.05,0.05,0.05
1928,149116.18497109826,0.06,0.06,0.06,0.06
1928,208762.65895953757,0.07,0.07,0.07,0.07
1928,238585.89595375722,0.08,0.08,0.08,0.08
1928,268409.1329479769,0.09,0.09,0.09,0.09
1928,298232.3699421965,0.1,0.1,0.1,0.1
1928,328055.6069364162,0.11,0.11,0.11,0.11
1928,357878.84393063583,0.12,0.12,0.12,0.12
1928,417525.31791907514,0.13,0.13,0.13,0.13
1928,477171.79190751445,0.14,0.14,0.14,0.14
1928,536818.2658959538,0.15,0.15,0.15,0.15
1928,596464.739884393,0.16,0.16,0.16,0.16
1928,656111.2138728324,0.17,0.17,0.17,0.17
1928,715757.6878612717,0.18,0.18,0.18,0.18
1928,775404.161849711,0.19,0.19,0.19,0.19
1928,835050.6358381503,0.2,0.2,0.2,0.2
1928,894697.1098265896,0.21,0.21,0.21,0.21
1928,954343.5838150289,0.22,0.22,0.22,0.22
1928,1043813.2947976878,0.23,0.23,0.23,0.23
1928,1192929.479768786,0.24,0.24,0.24,0.24
1928,1491161.8497109825,0.25,0.25,0.25,0.25
1929,0.0,0.015,0.015,0.015,0.015
1929,60344.09356725145,0.03,0.03,0.03,0.03
1929,120688.1871345029,0.05,0.05,0.05,0.05
1929,150860.23391812865,0.06,0.06,0.06,0.06
1929,211204.3274853801,0.07,0.07,0.07,0.07
1929,241376.3742690058,0.08,0.08,0.08,0.08
1929,271548.4210526316,0.09,0.09,0.09,0.09
1929,301720.4678362573,0.1,0.1,0.1,0.1
1929,331892.51461988303,0.11,0.11,0.11,0.11
1929,362064.56140350876,0.12,0.12,0.12,0.12
1929,422408.6549707602,0.13,0.13,0.13,0.13
1929,482752.7485380116,0.14,0.14,0.14,0.14
1929,543096.8421052631,0.15,0.15,0.15,0.15
1929,603440.9356725146,0.16,0.16,0.16,0.16
1929,663785.0292397661,0.17,0.17,0.17,0.17
1929,724129.1228070175,0.18,0.18,0.18,0.18
1929,784473.216374269,0.19,0.19,0.19,0.19
1929,844817.3099415204,0.2,0.2,0.2,0.2
1929,905161.4035087719,0.21,0.21,0.21,0.21
1929,965505.4970760233,0.22,0.22,0.22,0.22
1929,1056021.6374269004,0.23,0.23,0.23,0.23
1929,1206881.8713450292,0.24,0.24,0.24,0.24
1929,1508602.3391812865,0.25,0.25,0.25,0.25
1930,0.0,0.015,0.015,0.015,0.015
1930,60344.09356725145,0.03,0.03,0.03,0.03
1930,120688.1871345029,0.05,0.05,0.05,0.05
1930,150860.23391812865,0.06,0.06,0.06,0.06
1930,211204.3274853801,0.07,0.07,0.07,0.07
1930,241376.3742690058,0.08,0.08,0.08,0.08
1930,271548.4210526316,0.09,0.09,0.09,0.09
1930,301720.4678362573,0.1,0.1,0.1,0.1
1930,331892.51461988303,0.11,0.11,0.11,0.11
1930,362064.56140350876,0.12,0.12,0.12,0.12
1930,422408.6549707602,0.13,0.13,0.13,0.13
1930,482752.7485380116,0.14,0.14,0.14,0.14
1930,543096.8421052631,0.15,0.15,0.15,0.15
1930,603440.9356725146,0.16,0.16,0.16,0.16
1930,663785.0292397661,0.17,0.17,0.17,0.17
1930,724129.1228070175,0.18,0.18,0.18,0.18
1930,784473.216374269,0.19,0.19,0.19,0.19
1930,844817.3099415204,0.2,0.2,0.2,0.2
1930,905161.4035087719,0.21,0.21,0.21,0.21
1930,965505.4970760233,0.22,0.22,0.22,0.22
1930,1056021.6374269004,0.23,0.23,0.23,0.23
1930,1206881.8713450292,0.24,0.24,0.24,0.24
1930,1508602.3391812865,0.25,0.25,0.25,0.25
1931,0.0,0.015,0.015,0.015,0.015
1931,64898.36477987421,0.03,0.03,0.03,0.03
1931,129796.72955974842,0.05,0.05,0.05,0.05
1931,162245.91194968554,0.06,0.06,0.06,0.06
1931,227144.27672955973,0.07,0.07,0.07,0.07
1931,259593.45911949684,0.08,0.08,0.08,0.08
1931,292042.641509434,0.09,0.09,0.09,0.09
1931,324491.8238993711,0.1,0.1,0.1,0.1
1931,356941.0062893082,0.11,0.11,0.11,0.11
1931,389390.1886792453,0.12,0.12,0.12,0.12
1931,454288.55345911946,0.13,0.13,0.13,0.13
1931,519186.9182389937,0.14,0.14,0.14,0.14
1931,584085.283018868,0.15,0.15,0.15,0.15
1931,648983.6477987422,0.16,0.16,0.16,0.16
1931,713882.0125786164,0.17,0.17,0.17,0.17
1931,778780.3773584906,0.18,0.18,0.18,0.18
1931,843678.7421383648,0.19,0.19,0.19,0.19
1931,908577.1069182389,0.2,0.2,0.2,0.2
1931,973475.4716981131,0.21,0.21,0.21,0.21
1931,1038373.8364779874,0.22,0.22,0.22,0.22
1931,1135721.3836477988,0.23,0.23,0.23,0.23
1931,1297967.2955974843,0.24,0.24,0.24,0.24
1931,1622459.1194968554,0.25,0.25,0.25,0.25
1932,0.0,0.04,0.04,0.04,0.04
1932,72159.72027972028,0.08,0.08,0.08,0.08
1932,108239.58041958041,0.09,0.09,0.09,0.09
1932,180399.3006993007,0.1,0.1,0.1,0.1
1932,216479.16083916082,0.11,0.11,0.11,0.11
1932,252559.02097902098,0.12,0.12,0.12,0.12
1932,288638.8811188811,0.13,0.13,0.13,0.13
1932,324718.74125874124,0.14,0.14,0.14,0.14
1932,360798.6013986014,0.16,0.16,0.16,0.16
1932,396878.4615384615,0.17,0.17,0.17,0.17
1932,432958.32167832163,0.18,0.18,0.18,0.18
1932,469038.1818181818,0.19,0.19,0.19,0.19
1932,505118.04195804195,0.2,0.2,0.2,0.2
1932,541197.902097902,0.21,0.21,0.21,0.21
1932,577277.7622377622,0.23,0.23,0.23,0.23
1932,649437.4825174825,0.24,0.24,0.24,0.24
1932,685517.3426573427,0.25,0.25,0.25,0.25
1932,721597.2027972027,0.26,0.26,0.26,0.26
1932,757677.0629370629,0.27,0.27,0.27,0.27
1932,793756.923076923,0.28,0.28,0.28,0.28
1932,829836.7832167832,0.29,0.29,0.29,0.29
1932,865916.6433566433,0.3,0.3,0.3,0.3
1932,901996.5034965035,0.31,0.31,0.31,0.31
1932,938076.3636363636,0.32,0.32,0.32,0.32
1932,974156.2237762237,0.33,0.33,0.33,0.33
1932,1010236.0839160839,0.34,0.34,0.34,0.34
1932,1046315.944055944,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1932,1082395.804195804,0.36,0.36,0.36,0.36
1932,1118475.6643356644,0.37,0.37,0.37,0.37
1932,1154555.5244755244,0.38,0.38,0.38,0.38
1932,1190635.3846153845,0.39,0.39,0.39,0.39
1932,1226715.2447552446,0.4,0.4,0.4,0.4
1932,1262795.104895105,0.41,0.41,0.41,0.41
1932,1298874.965034965,0.42,0.42,0.42,0.42
1932,1334954.825174825,0.43,0.43,0.43,0.43
1932,1371034.6853146853,0.44,0.44,0.44,0.44
1932,1407114.5454545454,0.45,0.45,0.45,0.45
1932,1443194.4055944055,0.46,0.46,0.46,0.46
1932,1479274.2657342656,0.47,0.47,0.47,0.47
1932,1515354.1258741259,0.48,0.48,0.48,0.48
1932,1551433.986013986,0.49,0.49,0.49,0.49
1932,1587513.846153846,0.5,0.5,0.5,0.5
1932,1623593.7062937063,0.51,0.51,0.51,0.51
1932,1659673.5664335664,0.52,0.52,0.52,0.52
1932,1695753.4265734265,0.53,0.53,0.53,0.53
1932,1731833.2867132865,0.54,0.54,0.54,0.54
1932,1767913.1468531468,0.55,0.55,0.55,0.55
1932,1803993.006993007,0.56,0.56,0.56,0.56
1932,2705989.5104895104,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1932,3607986.013986014,0.58,0.58,0.58,0.58
1932,5411979.020979021,0.59,0.59,0.59,0.59
1932,7215972.027972028,0.6,0.6,0.6,0.6
1932,9019965.034965035,0.61,0.61,0.61,0.61
1932,13529947.552447552,0.62,0.62,0.62,0.62
1932,18039930.06993007,0.63,0.63,0.63,0.63
1933,0.0,0.04,0.04,0.04,0.04
1933,79991.00775193798,0.08,0.08,0.08,0.08
1933,119986.51162790698,0.09,0.09,0.09,0.09
1933,199977.51937984495,0.1,0.1,0.1,0.1
1933,239973.02325581395,0.11,0.11,0.11,0.11
1933,279968.52713178296,0.12,0.12,0.12,0.12
1933,319964.03100775194,0.13,0.13,0.13,0.13
1933,359959.5348837209,0.14,0.14,0.14,0.14
1933,399955.0387596899,0.16,0.16,0.16,0.16
1933,439950.54263565893,0.17,0.17,0.17,0.17
1933,479946.0465116279,0.18,0.18,0.18,0.18
1933,519941.5503875969,0.19,0.19,0.19,0.19
1933,559937.0542635659,0.2,0.2,0.2,0.2
1933,599932.5581395349,0.21,0.21,0.21,0.21
1933,639928.0620155039,0.23,0.23,0.23,0.23
1933,719919.0697674418,0.24,0.24,0.24,0.24
1933,759914.5736434108,0.25,0.25,0.25,0.25
1933,799910.0775193798,0.26,0.26,0.26,0.26
1933,839905.5813953488,0.27,0.27,0.27,0.27
1933,879901.0852713179,0.28,0.28,0.28,0.28
1933,919896.5891472868,0.29,0.29,0.29,0.29
1933,959892.0930232558,0.3,0.3,0.3,0.3
1933,999887.5968992248,0.31,0.31,0.31,0.31
1933,1039883.1007751938,0.32,0.32,0.32,0.32
1933,1079878.6046511629,0.33,0.33,0.33,0.33
1933,1119874.1085271318,0.34,0.34,0.34,0.34
1933,1159869.6124031008,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1933,1199865.1162790698,0.36,0.36,0.36,0.36
1933,1239860.6201550388,0.37,0.37,0.37,0.37
1933,1279856.1240310078,0.38,0.38,0.38,0.38
1933,1319851.6279069767,0.39,0.39,0.39,0.39
1933,1359847.1317829457,0.4,0.4,0.4,0.4
1933,1399842.6356589147,0.41,0.41,0.41,0.41
1933,1439838.1395348837,0.42,0.42,0.42,0.42
1933,1479833.6434108526,0.43,0.43,0.43,0.43
1933,1519829.1472868216,0.44,0.44,0.44,0.44
1933,1559824.6511627906,0.45,0.45,0.45,0.45
1933,1599820.1550387596,0.46,0.46,0.46,0.46
1933,1639815.6589147286,0.47,0.47,0.47,0.47
1933,1679811.1627906975,0.48,0.48,0.48,0.48
1933,1719806.6666666665,0.49,0.49,0.49,0.49
1933,1759802.1705426357,0.5,0.5,0.5,0.5
1933,1799797.6744186047,0.51,0.51,0.51,0.51
1933,1839793.1782945737,0.52,0.52,0.52,0.52
1933,1879788.6821705427,0.53,0.53,0.53,0.53
1933,1919784.1860465116,0.54,0.54,0.54,0.54
1933,1959779.6899224806,0.55,0.55,0.55,0.55
1933,1999775.1937984496,0.56,0.56,0.56,0.56
1933,2999662.7906976743,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1933,3999550.387596899,0.58,0.58,0.58,0.58
1933,5999325.5813953485,0.59,0.59,0.59,0.59
1933,7999100.775193798,0.6,0.6,0.6,0.6
1933,9998875.968992248,0.61,0.61,0.61,0.61
1933,14998313.953488372,0.62,0.62,0.62,0.62
1933,19997751.937984496,0.63,0.63,0.63,0.63
1934,0.0,0.04,0.04,0.04,0.04
1934,78173.0303030303,0.08,0.08,0.08,0.08
1934,117259.54545454546,0.09,0.09,0.09,0.09
1934,156346.0606060606,0.1,0.1,0.1,0.1
1934,195432.57575757577,0.11,0.11,0.11,0.11
1934,234519.0909090909,0.12,0.12,0.12,0.12
1934,273605.6060606061,0.13,0.13,0.13,0.13
1934,312692.1212121212,0.15,0.15,0.15,0.15
1934,351778.6363636364,0.17,0.17,0.17,0.17
1934,390865.15151515155,0.19,0.19,0.19,0.19
1934,429951.6666666667,0.21,0.21,0.21,0.21
1934,508124.696969697,0.23,0.23,0.23,0.23
1934,625384.2424242424,0.25,0.25,0.25,0.25
1934,742643.787878788,0.28,0.28,0.28,0.28
1934,859903.3333333334,0.31,0.31,0.31,0.31
1934,977162.8787878788,0.34,0.34,0.34,0.34
1934,1094422.4242424243,0.37,0.37,0.37,0.37
1934,1211681.9696969697,0.4,0.4,0.4,0.4
1934,1328941.5151515151,0.43,0.43,0.43,0.43
1934,1446201.0606060608,0.46,0.46,0.46,0.46
1934,1563460.6060606062,0.49,0.49,0.49,0.49
1934,1758893.1818181819,0.54,0.54,0.54,0.54
1934,1954325.7575757576,0.56,0.56,0.56,0.56
1934,2931488.6363636367,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1934,3908651.515151515,0.58,0.58,0.58,0.58
1934,5862977.272727273,0.59,0.59,0.59,0.59
1934,7817303.03030303,0.6,0.6,0.6,0.6
1934,9771628.787878789,0.61,0.61,0.61,0.61
1934,14657443.181818184,0.62,0.62,0.62,0.62
1934,19543257.575757578,0.63,0.63,0.63,0.63
1935,0.0,0.04,0.04,0.04,0.04
1935,75873.82352941176,0.08,0.08,0.08,0.08
1935,113810.73529411765,0.09,0.09,0.09,0.09
1935,151747.64705882352,0.1,0.1,0.1,0.1
1935,189684.55882352943,0.11,0.11,0.11,0.11
1935,227621.4705882353,0.12,0.12,0.12,0.12
1935,265558.3823529412,0.13,0.13,0.13,0.13
